Date Time,Adj Close,Close,High,Low,Open,Volume
2024-11-19 16:30:00,188.1199951171875,188.1199951171875,188.1750030517578,186.69000244140625,186.94500732421875,776982
2024-11-19 17:30:00,188.1699981689453,188.1699981689453,188.69000244140625,187.99000549316406,188.1199951171875,482740
2024-11-19 18:30:00,188.39999389648438,188.39999389648438,188.8000030517578,188.17999267578125,188.18499755859375,371855
2024-11-19 19:30:00,188.3249969482422,188.3249969482422,188.52999877929688,187.86000061035156,188.40989685058594,534529
2024-11-19 20:30:00,188.91000366210938,188.91000366210938,189.32000732421875,188.27999877929688,188.31500244140625,966228
2024-11-20 14:30:00,188.76080322265625,188.76080322265625,190.89999389648438,188.0399932861328,190.89999389648438,764270
2024-11-20 15:30:00,188.1699981689453,188.1699981689453,189.25,188.11000061035156,188.6999969482422,488607
2024-11-20 16:30:00,188.9600067138672,188.9600067138672,189.0,187.82000732421875,188.17999267578125,463417
2024-11-20 17:30:00,188.625,188.625,189.1300048828125,188.29750061035156,188.9600067138672,369283
2024-11-20 18:30:00,188.9499969482422,188.9499969482422,188.99000549316406,188.3699951171875,188.625,268507
2024-11-20 19:30:00,189.76499938964844,189.76499938964844,189.77499389648438,188.9149932861328,188.94500732421875,484625
2024-11-20 20:30:00,190.75999450683594,190.75999450683594,190.97000122070312,189.77999877929688,189.77999877929688,767203
2024-11-21 14:30:00,193.25,193.25,194.43919372558594,191.64010620117188,191.94000244140625,1862444
2024-11-21 15:30:00,195.24099731445312,195.24099731445312,195.5399932861328,192.77999877929688,193.22000122070312,1325813
2024-11-21 16:30:00,195.8000030517578,195.8000030517578,195.99000549316406,194.16000366210938,195.27000427246094,873286
2024-11-21 17:30:00,195.77000427246094,195.77000427246094,195.92990112304688,195.0,195.8350067138672,756536
2024-11-21 18:30:00,193.9250030517578,193.9250030517578,196.0399932861328,193.3699951171875,195.77999877929688,1182567
2024-11-21 19:30:00,193.68499755859375,193.68499755859375,194.5800018310547,193.5,193.87010192871094,612883
2024-11-21 20:30:00,192.44000244140625,192.44000244140625,193.7899932861328,192.1199951171875,193.6999969482422,1414990
2024-11-22 14:30:00,193.0800018310547,193.0800018310547,193.75999450683594,192.2801055908203,193.0,1176491
2024-11-22 15:30:00,193.625,193.625,194.1999969482422,192.8300018310547,193.02499389648438,501852
2024-11-22 16:30:00,193.64999389648438,193.64999389648438,193.88999938964844,193.32000732421875,193.625,513908
2024-11-22 17:30:00,192.6811981201172,192.6811981201172,194.0998992919922,192.61000061035156,193.6699981689453,659410
2024-11-22 18:30:00,192.10499572753906,192.10499572753906,192.75369262695312,191.52000427246094,192.69500732421875,693777
2024-11-22 19:30:00,191.3769073486328,191.3769073486328,192.24000549316406,191.05999755859375,192.0800018310547,1035307
2024-11-22 20:30:00,192.25,192.25,192.66000366210938,191.33999633789062,191.3800048828125,761600
2024-11-25 14:30:00,192.1649932861328,192.1649932861328,194.75,191.36000061035156,194.5,1257148
2024-11-25 15:30:00,189.97000122070312,189.97000122070312,192.3865966796875,189.6999969482422,192.1750030517578,770598
2024-11-25 16:30:00,189.97000122070312,189.97000122070312,190.4199981689453,189.73500061035156,189.92999267578125,511005
2024-11-25 17:30:00,190.22000122070312,190.22000122070312,190.3300018310547,189.50999450683594,190.00999450683594,612200
2024-11-25 18:30:00,189.5500030517578,189.5500030517578,190.3800048828125,189.52999877929688,190.17999267578125,615132
2024-11-25 19:30:00,189.1750030517578,189.1750030517578,189.77000427246094,189.0850067138672,189.5399932861328,661539
2024-11-25 20:30:00,188.08999633789062,188.08999633789062,189.25,188.0800018310547,189.17660522460938,1758778
2024-11-26 14:30:00,190.42999267578125,190.42999267578125,192.39999389648438,188.32000732421875,188.32000732421875,1452613
2024-11-26 15:30:00,190.53500366210938,190.53500366210938,191.01229858398438,190.2899932861328,190.39999389648438,631025
2024-11-26 16:30:00,190.39999389648438,190.39999389648438,191.0500030517578,190.27499389648438,190.52000427246094,572542
2024-11-26 17:30:00,191.01499938964844,191.01499938964844,191.1302032470703,190.29010009765625,190.39500427246094,454195
2024-11-26 18:30:00,190.37469482421875,190.37469482421875,191.1782989501953,190.2899932861328,191.01499938964844,583016
2024-11-26 19:30:00,190.6199951171875,190.6199951171875,190.64500427246094,190.0399932861328,190.38499450683594,728200
2024-11-26 20:30:00,190.35000610351562,190.35000610351562,190.89999389648438,190.30999755859375,190.63999938964844,1038523
2024-11-27 14:30:00,187.33999633789062,187.33999633789062,188.76910400390625,187.1199951171875,188.6999969482422,1090371
2024-11-27 15:30:00,184.55999755859375,184.55999755859375,187.3800048828125,184.42999267578125,187.33999633789062,1264321
2024-11-27 16:30:00,183.5800018310547,183.5800018310547,184.67999267578125,183.1300048828125,184.55999755859375,951054
2024-11-27 17:30:00,182.9250030517578,182.9250030517578,183.6300048828125,182.8699951171875,183.58999633789062,822171
2024-11-27 18:30:00,182.55499267578125,182.55499267578125,183.24989318847656,182.22000122070312,182.91000366210938,923251
2024-11-27 19:30:00,182.83999633789062,182.83999633789062,183.61000061035156,182.4600067138672,182.52999877929688,903989
2024-11-27 20:30:00,182.74000549316406,182.74000549316406,183.2100067138672,182.5500030517578,182.80999755859375,1105305
2024-11-29 14:30:00,185.16000366210938,185.16000366210938,185.92999267578125,184.0,184.00999450683594,1512633
2024-11-29 15:30:00,185.64500427246094,185.64500427246094,185.8699951171875,185.02000427246094,185.19000244140625,634527
2024-11-29 16:30:00,185.24569702148438,185.24569702148438,185.88999938964844,185.1999969482422,185.64500427246094,625403
2024-12-02 14:30:00,181.75999450683594,181.75999450683594,185.2899932861328,181.02000427246094,185.2899932861328,1796320
2024-12-02 15:30:00,182.61000061035156,182.61000061035156,183.0,181.0,181.74000549316406,920331
2024-12-02 16:30:00,181.95899963378906,181.95899963378906,182.8000030517578,181.9199981689453,182.58999633789062,559654
2024-12-02 17:30:00,182.27999877929688,182.27999877929688,182.61000061035156,181.89999389648438,181.94000244140625,628819
2024-12-02 18:30:00,181.9499969482422,181.9499969482422,182.35000610351562,181.92999267578125,182.25,702431
2024-12-02 19:30:00,181.9199981689453,181.9199981689453,182.10000610351562,181.7100067138672,181.9600067138672,690690
2024-12-02 20:30:00,181.4199981689453,181.4199981689453,181.9149932861328,181.25,181.9149932861328,1360017
