Date Time,Adj Close,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
2024-12-02 14:30:00,239.29629516601562,239.29629516601562,239.35000610351562,237.16000366210938,237.27000427246094,3588781
2024-12-02 14:35:00,238.8917999267578,238.8917999267578,239.60000610351562,238.86000061035156,239.2899932861328,955649
2024-12-02 14:40:00,238.4600067138672,238.4600067138672,238.99000549316406,238.26010131835938,238.9149932861328,599663
2024-12-02 14:45:00,238.52000427246094,238.52000427246094,238.77000427246094,238.3699951171875,238.39500427246094,492839
2024-12-02 14:50:00,239.00999450683594,239.00999450683594,239.13499450683594,238.41000366210938,238.53500366210938,646101
2024-12-02 14:55:00,239.30499267578125,239.30499267578125,239.35000610351562,238.8300018310547,239.0,539121
2024-12-02 15:00:00,239.3350067138672,239.3350067138672,239.4499969482422,238.97000122070312,239.27999877929688,645486
2024-12-02 15:05:00,239.41000366210938,239.41000366210938,239.8300018310547,239.24000549316406,239.32000732421875,685050
2024-12-02 15:10:00,239.72999572753906,239.72999572753906,239.8800048828125,239.35499572753906,239.39999389648438,465955
2024-12-02 15:15:00,239.6627960205078,239.6627960205078,239.89999389648438,239.58999633789062,239.73049926757812,424120
2024-12-02 15:20:00,239.7449951171875,239.7449951171875,239.83999633789062,239.5800018310547,239.63999938964844,336746
2024-12-02 15:25:00,240.27000427246094,240.27000427246094,240.27999877929688,239.74009704589844,239.7449951171875,1763731
2024-12-02 15:30:00,240.69000244140625,240.69000244140625,240.7156982421875,240.19500732421875,240.27000427246094,816941
2024-12-02 15:35:00,240.72999572753906,240.72999572753906,240.7899932861328,240.3000030517578,240.6898956298828,498300
2024-12-02 15:40:00,240.1999969482422,240.1999969482422,240.77000427246094,240.19000244140625,240.72000122070312,544220
2024-12-02 15:45:00,240.4199981689453,240.4199981689453,240.44000244140625,240.17999267578125,240.1999969482422,507444
2024-12-02 15:50:00,240.30999755859375,240.30999755859375,240.47999572753906,240.11000061035156,240.39999389648438,421405
2024-12-02 15:55:00,240.08999633789062,240.08999633789062,240.30999755859375,239.8000030517578,240.3000030517578,407337
2024-12-02 16:00:00,239.74180603027344,239.74180603027344,240.11000061035156,239.6199951171875,240.08999633789062,382186
2024-12-02 16:05:00,239.91490173339844,239.91490173339844,239.93499755859375,239.70750427246094,239.74989318847656,298413
2024-12-02 16:10:00,240.09500122070312,240.09500122070312,240.16189575195312,239.8699951171875,239.92999267578125,348868
2024-12-02 16:15:00,239.9674072265625,239.9674072265625,240.24000549316406,239.9199981689453,240.11000061035156,309672
2024-12-02 16:20:00,239.49000549316406,239.49000549316406,239.96499633789062,239.44000244140625,239.9600067138672,1111656
2024-12-02 16:25:00,239.8300018310547,239.8300018310547,240.0500030517578,239.47000122070312,239.5,318879
2024-12-02 16:30:00,239.44500732421875,239.44500732421875,239.8800048828125,239.36000061035156,239.8271942138672,317096
2024-12-02 16:35:00,239.77999877929688,239.77999877929688,239.8699951171875,239.44000244140625,239.4499969482422,235239
2024-12-02 16:40:00,239.8800048828125,239.8800048828125,239.9199981689453,239.6999969482422,239.77999877929688,305661
2024-12-02 16:45:00,239.97500610351562,239.97500610351562,240.0,239.80499267578125,239.8800048828125,334338
2024-12-02 16:50:00,239.85009765625,239.85009765625,240.0,239.7899932861328,239.97000122070312,230206
2024-12-02 16:55:00,239.95579528808594,239.95579528808594,239.99000549316406,239.72999572753906,239.85000610351562,166892
2024-12-02 17:00:00,240.17010498046875,240.17010498046875,240.19000244140625,239.9300994873047,239.9499969482422,232293
2024-12-02 17:05:00,239.9698944091797,239.9698944091797,240.18690490722656,239.94000244140625,240.1699981689453,192099
2024-12-02 17:10:00,239.83999633789062,239.83999633789062,240.00999450683594,239.77499389648438,239.9600067138672,171659
2024-12-02 17:15:00,239.9499969482422,239.9499969482422,239.9799041748047,239.75999450683594,239.85000610351562,168249
2024-12-02 17:20:00,240.18460083007812,240.18460083007812,240.1999969482422,239.88999938964844,239.9600067138672,237056
2024-12-02 17:25:00,239.8300018310547,239.8300018310547,240.1999969482422,239.75999450683594,240.19000244140625,259587
2024-12-02 17:30:00,239.9199981689453,239.9199981689453,239.9499969482422,239.74000549316406,239.83999633789062,195234
2024-12-02 17:35:00,239.86000061035156,239.86000061035156,240.0,239.78610229492188,239.92999267578125,142121
2024-12-02 17:40:00,239.74000549316406,239.74000549316406,239.89999389648438,239.7100067138672,239.8699951171875,158954
2024-12-02 17:45:00,239.63999938964844,239.63999938964844,239.83999633789062,239.61000061035156,239.74000549316406,209617
2024-12-02 17:50:00,239.64999389648438,239.64999389648438,239.6699981689453,239.52000427246094,239.64979553222656,223419
2024-12-02 17:55:00,239.51010131835938,239.51010131835938,239.6999969482422,239.50999450683594,239.6468048095703,178008
2024-12-02 18:00:00,239.61000061035156,239.61000061035156,239.72000122070312,239.40069580078125,239.50999450683594,518152
2024-12-02 18:05:00,239.39500427246094,239.39500427246094,239.66000366210938,239.33999633789062,239.639892578125,159827
2024-12-02 18:10:00,239.2740020751953,239.2740020751953,239.4199981689453,239.24000549316406,239.39500427246094,240006
2024-12-02 18:15:00,239.44500732421875,239.44500732421875,239.4499969482422,239.25999450683594,239.27000427246094,188649
2024-12-02 18:20:00,239.5800018310547,239.5800018310547,239.5998992919922,239.38499450683594,239.4467010498047,191565
2024-12-02 18:25:00,239.44000244140625,239.44000244140625,239.57000732421875,239.44000244140625,239.57000732421875,1193473
