Date Time,Adj Close,Close,High,Low,Open,Volume
2024-09-03 00:00:00,408.6220703125,409.44000244140625,419.8800048828125,407.0299987792969,417.9100036621094,20313600
2024-09-04 00:00:00,408.0831604003906,408.8999938964844,411.239990234375,404.3699951171875,405.9100036621094,15135800
2024-09-05 00:00:00,407.5741882324219,408.3900146484375,413.1000061035156,406.1300048828125,407.6199951171875,14195500
2024-09-06 00:00:00,400.8975524902344,401.70001220703125,410.6499938964844,400.79998779296875,409.05999755859375,19609500
2024-09-09 00:00:00,404.9095153808594,405.7200012207031,408.6499938964844,402.1499938964844,407.239990234375,15295100
2024-09-10 00:00:00,413.3725891113281,414.20001220703125,416.3299865722656,407.70001220703125,408.20001220703125,19594300
2024-09-11 00:00:00,422.1949157714844,423.0400085449219,423.989990234375,409.5799865722656,415.5,19266900
2024-09-12 00:00:00,426.1470031738281,427.0,427.3699951171875,419.75,423.30999755859375,17418800
2024-09-13 00:00:00,429.7298278808594,430.5899963378906,431.8299865722656,425.4599914550781,425.8299865722656,15874600
2024-09-16 00:00:00,430.47833251953125,431.3399963378906,433.5299987792969,428.2200012207031,430.6000061035156,13834700
2024-09-17 00:00:00,434.2807312011719,435.1499938964844,441.8500061035156,432.2699890136719,440.2300109863281,18874200
2024-09-18 00:00:00,429.94940185546875,430.80999755859375,436.0299987792969,430.4100036621094,435.0,18898000
2024-09-19 00:00:00,437.81365966796875,438.69000244140625,441.5,436.8999938964844,441.2300109863281,21706600
2024-09-20 00:00:00,434.4004821777344,435.2699890136719,439.239990234375,434.2200012207031,437.2200012207031,55167100
2024-09-23 00:00:00,432.6440124511719,433.510009765625,436.4599914550781,430.3900146484375,434.2799987792969,15128900
2024-09-24 00:00:00,428.31268310546875,429.1700134277344,433.3500061035156,426.1000061035156,433.0,17015800
2024-09-25 00:00:00,431.2467956542969,432.1099853515625,433.1199951171875,428.57000732421875,429.8299865722656,13396400
2024-09-26 00:00:00,430.4483947753906,431.30999755859375,435.29998779296875,429.1300048828125,435.0899963378906,14492000
2024-09-27 00:00:00,427.1649475097656,428.0199890136719,431.8500061035156,427.4700012207031,431.5199890136719,14896100
2024-09-30 00:00:00,429.4403991699219,430.29998779296875,430.4200134277344,425.3699951171875,428.2099914550781,16807300
2024-10-01 00:00:00,419.849609375,420.69000244140625,428.4800109863281,418.80999755859375,428.45001220703125,19092900
2024-10-02 00:00:00,416.2967224121094,417.1300048828125,422.82000732421875,416.7099914550781,422.5799865722656,16582300
2024-10-03 00:00:00,415.7079162597656,416.5400085449219,419.54998779296875,414.2900085449219,417.6300048828125,13686400
2024-10-04 00:00:00,415.2288513183594,416.05999755859375,419.75,414.9700012207031,418.239990234375,19169700
2024-10-07 00:00:00,408.7218933105469,409.5400085449219,417.1099853515625,409.0,416.0,20919800
2024-10-08 00:00:00,413.8815612792969,414.7099914550781,415.6600036621094,408.1700134277344,410.8999938964844,19229300
2024-10-09 00:00:00,416.62603759765625,417.4599914550781,420.3800048828125,414.29998779296875,415.8599853515625,14974300
2024-10-10 00:00:00,415.0093078613281,415.8399963378906,417.3500061035156,413.1499938964844,415.2300109863281,13848400
2024-10-11 00:00:00,415.48834228515625,416.32000732421875,417.1300048828125,413.25,416.1400146484375,14144900
2024-10-14 00:00:00,418.302734375,419.1400146484375,424.0400085449219,417.5199890136719,417.7699890136719,16653100
2024-10-15 00:00:00,417.90350341796875,418.739990234375,422.4800109863281,415.260009765625,422.17999267578125,18900200
2024-10-16 00:00:00,415.2887268066406,416.1199951171875,416.3599853515625,410.4800109863281,415.1700134277344,15508900
2024-10-17 00:00:00,415.8875427246094,416.7200012207031,422.5,415.5899963378906,422.3599853515625,14820000
2024-10-18 00:00:00,417.3246765136719,418.1600036621094,419.6499938964844,416.260009765625,417.1400146484375,17145300
2024-10-21 00:00:00,417.94342041015625,418.7799987792969,418.9599914550781,413.75,416.1199951171875,14206100
2024-10-22 00:00:00,426.656005859375,427.510009765625,430.5799865722656,418.0400085449219,418.489990234375,25482200
2024-10-23 00:00:00,423.7518005371094,424.6000061035156,431.0799865722656,422.5299987792969,430.8599853515625,19654400
2024-10-24 00:00:00,423.8815612792969,424.7300109863281,425.9800109863281,422.3999938964844,425.3299865722656,13581600
